regional ag commodity price
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Northern,regional oil,crude oil,1.52009,1.78945,3.42865,3.42886,3.58716,3.66005,3.68855,3.72954,3.87021,4.0467,4.15193,4.22266,4.2925,4.38623,4.55317,4.77438,5.03506,5.34079,5.68402,6.05243,6.4575,1975$/GJ,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Northern,regional oil,unconventional oil,0.0,0.0,0.0,0.0,3.5443,3.55667,3.59603,3.61021,3.63704,3.65477,3.67309,3.69407,3.7165,3.74147,3.77615,3.82118,3.87387,3.92545,3.96844,4.00404,4.04098,1975$/GJ,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Northern,regional oilcrop,domestic oilcrop,0.145295,0.145295,0.145295,0.145295,0.149973,0.150525,0.150949,0.154253,0.157138,0.160559,0.162796,0.162217,0.160511,0.158659,0.156464,0.154569,0.153104,0.151544,0.149624,0.147495,0.145261,1975$/kg,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Northern,regional oilcrop,imported oilcrop,0.128619,0.11222,0.112178,0.118971,0.121026,0.121169,0.121044,0.121215,0.121266,0.122457,0.122867,0.122476,0.120747,0.118775,0.116252,0.11408,0.112498,0.111027,0.10934,0.107485,0.105507,1975$/kg,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Northern,regional othergrain,domestic othergrain,0.0784449,0.0784449,0.0784449,0.0784449,0.0774264,0.0772283,0.0771048,0.0782166,0.0789668,0.0797127,0.0801796,0.0807852,0.0808984,0.0807638,0.080287,0.0796358,0.0789372,0.0781365,0.0771358,0.0760115,0.0747826,1975$/kg,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Northern,regional othergrain,imported othergrain,0.0547242,0.0490105,0.0464648,0.0519285,0.0511606,0.0508433,0.0506847,0.0512729,0.0515318,0.0518453,0.0520119,0.0526605,0.0530508,0.0532978,0.0533164,0.0532086,0.0531107,0.0529222,0.0525151,0.0519583,0.0512499,1975$/kg,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Northern,regional palmfruit,domestic palmfruit,0.0,0.0,0.0,0.0,0.0397515,0.0397515,0.0397515,0.0397515,0.0397515,0.0397515,0.0397515,0.0397515,0.0397515,0.0397515,0.0397515,0.0397515,0.0397515,0.0397515,0.0397515,0.0397515,0.0397515,1975$/kg,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Northern,regional palmfruit,imported palmfruit,0.0415483,0.039622,0.0389481,0.0391386,0.039383,0.0396875,0.039961,0.0400192,0.0399868,0.0400156,0.0399965,0.0403331,0.040485,0.0405549,0.0404766,0.0403375,0.0401927,0.0400374,0.0398277,0.0395898,0.0393318,1975$/kg,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Northern,regional pork,domestic pork,0.822638,0.796243,0.777005,0.779616,0.796006,0.798131,0.800397,0.807493,0.812788,0.819067,0.824588,0.829221,0.831596,0.834679,0.836162,0.833247,0.829179,0.824677,0.819116,0.813225,0.806792,1975$/kg,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Northern,regional pork,imported pork,0.734032,0.652124,0.651602,0.635476,0.65406,0.657189,0.66072,0.667586,0.672432,0.676891,0.680195,0.682152,0.68239,0.681551,0.679614,0.676908,0.674015,0.67061,0.66621,0.661329,0.656028,1975$/kg,
